AÑO,MES,DISTRITO,FUEGOS,DAÑOS EN CONSTRUCCION,SALVAMENTOS Y RESCATES,DAÑOS POR AGUA,INCIDENTES DIVERSOS,SALIDAS SIN INTERVENCION,SERVICIOS VARIOS,TOTAL
2023,mayo,VILLAVERDE,30.0,3.0,14.0,7.0,27.0,14.0,2.0,97.0
2023,mayo,VILLA DE VALLECAS,15.0,2.0,17.0,1.0,16.0,13.0,1.0,65.0
2023,mayo,VICALVARO,12.0,3.0,7.0,6.0,12.0,6.0,1.0,47.0
2023,mayo,SAN BLAS,26.0,4.0,18.0,14.0,20.0,16.0,6.0,104.0
2023,mayo,BARAJAS,2.0,2.0,10.0,11.0,11.0,2.0,1.0,39.0
2023,mayo,FUERA TERMINO MUNICIPAL,2.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0
2023,abril,CENTRO,30.0,14.0,62.0,19.0,45.0,39.0,14.0,223.0
2023,abril,ARGANZUELA,11.0,9.0,23.0,12.0,22.0,11.0,1.0,89.0
2023,abril,RETIRO,15.0,3.0,17.0,6.0,15.0,7.0,2.0,65.0
2023,abril,SALAMANCA,18.0,11.0,30.0,8.0,24.0,13.0,7.0,111.0
2023,abril,CHAMARTIN,17.0,8.0,21.0,11.0,24.0,7.0,10.0,98.0
2023,abril,TETUAN,32.0,6.0,38.0,11.0,11.0,11.0,6.0,115.0
2023,abril,CHAMBERI,18.0,10.0,32.0,7.0,15.0,11.0,4.0,97.0
2023,abril,FUENCARRAL,21.0,3.0,30.0,6.0,22.0,14.0,10.0,106.0
2023,abril,MONCLOA,28.0,6.0,28.0,9.0,29.0,14.0,10.0,124.0
2023,abril,LATINA,33.0,5.0,43.0,5.0,19.0,10.0,3.0,118.0
2023,abril,CARABANCHEL,28.0,9.0,35.0,14.0,27.0,14.0,1.0,128.0
2023,abril,USERA,24.0,8.0,30.0,8.0,12.0,13.0,8.0,103.0
2023,abril,PUENTE VALLECAS,45.0,9.0,43.0,15.0,27.0,14.0,9.0,162.0
2023,abril,MORATALAZ,10.0,1.0,21.0,2.0,12.0,7.0,1.0,54.0
2023,abril,CIUDAD LINEAL,30.0,8.0,42.0,16.0,13.0,9.0,2.0,120.0
2023,abril,HORTALEZA,33.0,4.0,20.0,3.0,24.0,11.0,3.0,98.0
2023,abril,VILLAVERDE,32.0,4.0,21.0,7.0,17.0,5.0,4.0,90.0
2023,abril,VILLA DE VALLECAS,24.0,1.0,18.0,5.0,11.0,9.0,2.0,70.0
2023,abril,VICALVARO,7.0,1.0,9.0,3.0,7.0,4.0,3.0,34.0
2023,abril,SAN BLAS,13.0,3.0,32.0,8.0,17.0,6.0,4.0,83.0
2023,abril,BARAJAS,14.0,0.0,5.0,1.0,7.0,2.0,2.0,31.0
2023,abril,FUERA TERMINO MUNICIPAL,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0
2023,marzo,CENTRO,46.0,25.0,78.0,24.0,72.0,32.0,11.0,288.0
2023,marzo,ARGANZUELA,16.0,6.0,23.0,5.0,18.0,12.0,2.0,82.0
2023,marzo,RETIRO,14.0,9.0,11.0,6.0,9.0,7.0,1.0,57.0
2023,marzo,SALAMANCA,17.0,16.0,44.0,9.0,21.0,7.0,9.0,123.0
2023,marzo,CHAMARTIN,14.0,5.0,30.0,6.0,20.0,8.0,6.0,89.0
2023,marzo,TETUAN,13.0,8.0,38.0,12.0,23.0,5.0,4.0,103.0
2023,marzo,CHAMBERI,13.0,11.0,30.0,9.0,16.0,6.0,4.0,89.0
2023,marzo,FUENCARRAL,18.0,3.0,31.0,11.0,26.0,6.0,4.0,99.0
2023,marzo,MONCLOA,11.0,11.0,23.0,5.0,19.0,7.0,1.0,77.0
2023,marzo,LATINA,23.0,7.0,29.0,7.0,15.0,13.0,7.0,101.0
2023,marzo,CARABANCHEL,35.0,4.0,30.0,9.0,26.0,16.0,0.0,120.0
2023,marzo,USERA,15.0,4.0,21.0,5.0,17.0,7.0,2.0,71.0
2023,marzo,PUENTE VALLECAS,36.0,10.0,49.0,8.0,21.0,16.0,3.0,143.0
2023,marzo,MORATALAZ,14.0,2.0,24.0,2.0,10.0,2.0,1.0,55.0
2023,marzo,CIUDAD LINEAL,18.0,6.0,30.0,11.0,29.0,8.0,1.0,103.0
2023,marzo,HORTALEZA,14.0,1.0,27.0,7.0,27.0,10.0,3.0,89.0
2023,marzo,VILLAVERDE,21.0,8.0,28.0,5.0,13.0,6.0,7.0,88.0
2023,marzo,VILLA DE VALLECAS,27.0,3.0,19.0,5.0,10.0,8.0,3.0,75.0
2023,marzo,VICALVARO,9.0,2.0,9.0,5.0,5.0,1.0,3.0,34.0
2023,marzo,SAN BLAS,11.0,6.0,25.0,5.0,14.0,6.0,2.0,69.0
2023,marzo,BARAJAS,5.0,0.0,3.0,1.0,7.0,6.0,1.0,23.0
2023,marzo,FUERA TERMINO MUNICIPAL,0.0,0.0,1.0,0.0,0.0,2.0,3.0,6.0
2023,febrero,CENTRO,25.0,17.0,41.0,20.0,33.0,24.0,9.0,169.0
2023,febrero,ARGANZUELA,14.0,1.0,13.0,15.0,12.0,8.0,4.0,67.0
2023,febrero,RETIRO,9.0,4.0,19.0,4.0,15.0,9.0,2.0,62.0
2023,febrero,SALAMANCA,20.0,8.0,28.0,10.0,23.0,5.0,7.0,101.0
2023,febrero,CHAMARTIN,14.0,5.0,20.0,5.0,18.0,7.0,6.0,75.0
2023,febrero,TETUAN,12.0,7.0,26.0,9.0,16.0,8.0,1.0,79.0
2023,febrero,CHAMBERI,15.0,4.0,22.0,11.0,20.0,6.0,8.0,86.0
2023,febrero,FUENCARRAL,14.0,2.0,20.0,7.0,12.0,12.0,9.0,76.0
2023,febrero,MONCLOA,9.0,3.0,11.0,6.0,9.0,11.0,8.0,57.0
2023,febrero,LATINA,26.0,6.0,27.0,5.0,12.0,16.0,4.0,96.0
2023,febrero,CARABANCHEL,27.0,6.0,29.0,9.0,16.0,14.0,4.0,105.0
2023,febrero,USERA,16.0,2.0,16.0,7.0,17.0,3.0,5.0,66.0
2023,febrero,PUENTE VALLECAS,34.0,2.0,23.0,13.0,22.0,9.0,36.0,139.0
2023,febrero,MORATALAZ,12.0,0.0,11.0,1.0,5.0,5.0,0.0,34.0
2023,febrero,CIUDAD LINEAL,25.0,6.0,28.0,12.0,14.0,6.0,4.0,95.0
2023,febrero,HORTALEZA,13.0,6.0,16.0,6.0,14.0,5.0,4.0,64.0
2023,febrero,VILLAVERDE,18.0,2.0,17.0,9.0,6.0,5.0,9.0,66.0
2023,febrero,VILLA DE VALLECAS,24.0,2.0,15.0,4.0,14.0,7.0,4.0,70.0
2023,febrero,VICALVARO,8.0,1.0,11.0,1.0,9.0,2.0,5.0,37.0
2023,febrero,SAN BLAS,23.0,4.0,19.0,3.0,16.0,9.0,3.0,77.0
2023,febrero,BARAJAS,2.0,0.0,4.0,2.0,7.0,5.0,3.0,23.0
2023,febrero,FUERA TERMINO MUNICIPAL,2.0,0.0,1.0,0.0,2.0,2.0,1.0,8.0
2023,enero,CENTRO,35.0,35.0,52.0,21.0,38.0,61.0,3.0,245.0
2023,enero,ARGANZUELA,15.0,13.0,28.0,6.0,25.0,25.0,3.0,115.0
2023,enero,RETIRO,4.0,7.0,12.0,6.0,8.0,15.0,6.0,58.0
2023,enero,SALAMANCA,8.0,9.0,23.0,8.0,20.0,28.0,7.0,103.0
2023,enero,CHAMARTIN,17.0,11.0,21.0,4.0,17.0,20.0,10.0,100.0
2023,enero,TETUAN,16.0,9.0,25.0,13.0,14.0,24.0,4.0,105.0
2023,enero,CHAMBERI,7.0,14.0,28.0,15.0,16.0,24.0,3.0,107.0
2023,enero,FUENCARRAL,21.0,6.0,24.0,11.0,28.0,23.0,4.0,117.0
2023,enero,MONCLOA,9.0,13.0,14.0,6.0,32.0,24.0,8.0,106.0
2023,enero,LATINA,20.0,5.0,32.0,13.0,26.0,36.0,11.0,143.0
2023,enero,CARABANCHEL,21.0,11.0,31.0,4.0,19.0,33.0,2.0,121.0
2023,enero,USERA,23.0,7.0,13.0,4.0,21.0,19.0,6.0,93.0
2023,enero,PUENTE VALLECAS,33.0,11.0,41.0,6.0,38.0,32.0,41.0,202.0
2023,enero,MORATALAZ,6.0,0.0,13.0,6.0,5.0,15.0,1.0,46.0
2023,enero,CIUDAD LINEAL,11.0,5.0,29.0,10.0,33.0,35.0,3.0,126.0
2023,enero,HORTALEZA,9.0,8.0,15.0,7.0,24.0,17.0,0.0,80.0
2023,enero,VILLAVERDE,17.0,4.0,14.0,2.0,16.0,17.0,3.0,73.0
2023,enero,VILLA DE VALLECAS,15.0,7.0,19.0,5.0,7.0,22.0,2.0,77.0
2023,enero,VICALVARO,9.0,5.0,8.0,3.0,8.0,6.0,2.0,41.0
2023,enero,SAN BLAS,16.0,3.0,25.0,4.0,10.0,20.0,1.0,79.0
2023,enero,BARAJAS,1.0,2.0,4.0,2.0,15.0,13.0,8.0,45.0
2023,enero,FUERA DEL TÉRMINO MUNICIPAL,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0
