DISTRITOS;RELACIONADAS CON LAS PERSONAS;RELACIONADAS CON EL PATRIMONIO;POR TENENCIA DE ARMAS;POR TENENCIA DE DROGAS;POR CONSUMO DE DROGAS;PERSONAS DETENIDAS E INVESTIGADAS;CON VICTIMAS;SIN VICTIMAS;EXPEDIENTES;PROPIEDAD INTELECTUAL E INDUSTRIAL;INFRACCIONES ALIMENTARIAS;MAYORES DE EDAD;MENORES DE 18 AÑOS;INSPECCIONES Y ACTUACIONES;DENUNCIAS;EXPEDIENTES INSTRUIDOS;CONTACTOS CON CENTROS ESCOLARES;AÑO;MES
ARGANZUELA;8.0;9.0;3.0;8.0;3.0;17.0;22.0;23.0;10.0;0.0;2.0;43.0;1.0;14.0;12.0;0.0;0.0;2021;agosto
RETIRO;3.0;0.0;2.0;12.0;0.0;4.0;25.0;27.0;9.0;1.0;6.0;36.0;0.0;9.0;18.0;0.0;0.0;2021;agosto
SALAMANCA;3.0;23.0;3.0;15.0;2.0;33.0;28.0;38.0;10.0;1.0;0.0;27.0;8.0;69.0;115.0;0.0;0.0;2021;agosto
CHAMARTÍN;5.0;4.0;3.0;12.0;1.0;14.0;26.0;25.0;6.0;2.0;0.0;34.0;2.0;23.0;65.0;1.0;0.0;2021;agosto
TETUÁN;14.0;17.0;2.0;5.0;1.0;33.0;24.0;27.0;26.0;0.0;5.0;6.0;0.0;9.0;28.0;0.0;0.0;2021;agosto
CHAMBERÍ;5.0;10.0;0.0;3.0;1.0;3.0;17.0;23.0;7.0;1.0;0.0;28.0;0.0;64.0;116.0;1.0;0.0;2021;agosto
FUENCARRAL - EL PARDO;11.0;6.0;0.0;8.0;2.0;11.0;22.0;25.0;19.0;0.0;4.0;125.0;0.0;97.0;131.0;0.0;0.0;2021;agosto
MONCLOA - ARAVACA;22.0;20.0;2.0;15.0;1.0;6.0;30.0;22.0;7.0;0.0;19.0;41.0;3.0;12.0;3.0;0.0;0.0;2021;agosto
LATINA;29.0;22.0;1.0;14.0;6.0;37.0;24.0;30.0;33.0;0.0;78.0;303.0;0.0;29.0;47.0;0.0;0.0;2021;agosto
CARABANCHEL;52.0;29.0;1.0;31.0;0.0;51.0;29.0;41.0;28.0;7.0;82.0;350.0;3.0;30.0;88.0;0.0;0.0;2021;agosto
USERA;20.0;25.0;8.0;11.0;0.0;21.0;21.0;23.0;14.0;0.0;11.0;340.0;3.0;27.0;89.0;0.0;0.0;2021;agosto
PUENTE DE VALLECAS;36.0;37.0;3.0;14.0;3.0;85.0;28.0;47.0;24.0;3.0;15.0;219.0;0.0;74.0;65.0;0.0;0.0;2021;agosto
MORATALAZ;14.0;9.0;0.0;4.0;0.0;11.0;8.0;11.0;16.0;0.0;0.0;18.0;0.0;16.0;18.0;0.0;0.0;2021;agosto
CIUDAD LINEAL;22.0;10.0;0.0;8.0;3.0;35.0;32.0;32.0;18.0;0.0;1.0;6.0;3.0;20.0;36.0;0.0;0.0;2021;agosto
HORTALEZA;11.0;6.0;4.0;48.0;9.0;12.0;14.0;24.0;12.0;0.0;0.0;194.0;12.0;5.0;10.0;0.0;0.0;2021;agosto
VILLAVERDE;14.0;15.0;2.0;21.0;1.0;33.0;17.0;19.0;12.0;4.0;13.0;691.0;11.0;63.0;71.0;0.0;1.0;2021;agosto
VILLA DE VALLECAS;13.0;17.0;3.0;20.0;37.0;20.0;14.0;21.0;8.0;0.0;0.0;56.0;0.0;9.0;12.0;0.0;0.0;2021;agosto
VICÁLVARO;7.0;6.0;1.0;8.0;1.0;4.0;13.0;13.0;2.0;0.0;0.0;55.0;0.0;17.0;32.0;0.0;0.0;2021;agosto
SAN BLAS - CANILLEJAS;31.0;20.0;1.0;26.0;0.0;21.0;22.0;34.0;18.0;0.0;0.0;106.0;5.0;24.0;62.0;0.0;0.0;2021;agosto
BARAJAS;11.0;8.0;1.0;1.0;0.0;15.0;7.0;11.0;3.0;0.0;0.0;57.0;3.0;5.0;5.0;0.0;0.0;2021;agosto
SIN DISTRITO ASIGNADO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2021;agosto
OTRAS UNIDADES;;;;;;;;;12.0;;;;;;;;;2021;agosto
CENTRO;37.0;82.0;5.0;64.0;16.0;118.0;62.0;40.0;83.0;110.0;85.0;1737.0;2.0;242.0;591.0;29.0;16.0;2021;septiembre
ARGANZUELA;14.0;9.0;0.0;5.0;5.0;18.0;40.0;54.0;15.0;35.0;2.0;33.0;4.0;99.0;127.0;0.0;0.0;2021;septiembre
RETIRO;7.0;4.0;0.0;20.0;1.0;14.0;50.0;46.0;8.0;7.0;25.0;124.0;9.0;25.0;34.0;0.0;0.0;2021;septiembre
SALAMANCA;12.0;37.0;1.0;31.0;3.0;70.0;70.0;49.0;16.0;2.0;1.0;44.0;4.0;179.0;285.0;1.0;5.0;2021;septiembre
CHAMARTÍN;9.0;5.0;2.0;48.0;6.0;29.0;53.0;54.0;31.0;38.0;24.0;105.0;23.0;70.0;140.0;0.0;40.0;2021;septiembre
TETUÁN;15.0;12.0;1.0;24.0;4.0;21.0;28.0;39.0;25.0;8.0;20.0;118.0;1.0;33.0;118.0;1.0;13.0;2021;septiembre
CHAMBERÍ;10.0;15.0;0.0;15.0;0.0;25.0;42.0;38.0;25.0;0.0;0.0;236.0;13.0;80.0;196.0;2.0;1.0;2021;septiembre
FUENCARRAL - EL PARDO;9.0;8.0;6.0;13.0;1.0;16.0;40.0;53.0;29.0;0.0;3.0;79.0;2.0;105.0;159.0;6.0;14.0;2021;septiembre
MONCLOA - ARAVACA;32.0;16.0;3.0;7.0;8.0;30.0;55.0;59.0;17.0;0.0;3.0;252.0;26.0;30.0;52.0;0.0;0.0;2021;septiembre
LATINA;9.0;17.0;2.0;41.0;14.0;25.0;47.0;47.0;44.0;8.0;10.0;350.0;0.0;96.0;116.0;1.0;44.0;2021;septiembre
CARABANCHEL;37.0;27.0;2.0;23.0;2.0;56.0;39.0;48.0;66.0;13.0;7.0;571.0;4.0;96.0;190.0;0.0;1.0;2021;septiembre
USERA;12.0;16.0;3.0;7.0;2.0;25.0;28.0;37.0;22.0;5.0;181.0;474.0;3.0;48.0;136.0;0.0;1.0;2021;septiembre
PUENTE DE VALLECAS;37.0;29.0;7.0;38.0;2.0;81.0;41.0;77.0;45.0;7.0;5.0;147.0;2.0;125.0;68.0;0.0;1.0;2021;septiembre
MORATALAZ;6.0;3.0;0.0;2.0;0.0;7.0;22.0;23.0;5.0;0.0;2.0;51.0;0.0;24.0;23.0;1.0;6.0;2021;septiembre
CIUDAD LINEAL;16.0;16.0;3.0;33.0;4.0;46.0;44.0;54.0;42.0;1.0;4.0;107.0;0.0;51.0;44.0;0.0;0.0;2021;septiembre
HORTALEZA;13.0;4.0;0.0;11.0;4.0;23.0;24.0;35.0;31.0;0.0;0.0;92.0;2.0;8.0;19.0;0.0;23.0;2021;septiembre
VILLAVERDE;19.0;11.0;2.0;20.0;1.0;14.0;19.0;21.0;10.0;12.0;3.0;683.0;5.0;202.0;145.0;1.0;28.0;2021;septiembre
VILLA DE VALLECAS;10.0;11.0;1.0;7.0;26.0;15.0;18.0;17.0;12.0;0.0;1.0;84.0;0.0;12.0;72.0;1.0;0.0;2021;septiembre
VICÁLVARO;4.0;9.0;0.0;3.0;0.0;5.0;15.0;20.0;7.0;0.0;0.0;48.0;0.0;54.0;70.0;0.0;0.0;2021;septiembre
SAN BLAS - CANILLEJAS;31.0;17.0;7.0;25.0;5.0;29.0;36.0;46.0;20.0;0.0;0.0;74.0;7.0;18.0;36.0;7.0;47.0;2021;septiembre
BARAJAS;7.0;5.0;0.0;0.0;1.0;18.0;9.0;20.0;5.0;1.0;1.0;49.0;4.0;35.0;44.0;0.0;24.0;2021;septiembre
SIN DISTRITO ASIGNADO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2021;septiembre
OTRAS UNIDADES;;;;;;;;;10.0;;;;;;;;;2021;septiembre
CENTRO;59.0;112.0;23.0;123.0;16.0;138.0;77.0;41.0;91.0;104.0;170.0;2200.0;23.0;767.0;1544.0;13.0;3.0;2021;octubre
ARGANZUELA;9.0;10.0;0.0;13.0;12.0;22.0;50.0;54.0;16.0;70.0;2.0;58.0;3.0;168.0;198.0;1.0;2.0;2021;octubre
RETIRO;1.0;5.0;1.0;7.0;3.0;18.0;52.0;59.0;14.0;12.0;12.0;50.0;28.0;33.0;63.0;1.0;0.0;2021;octubre
SALAMANCA;10.0;37.0;2.0;28.0;1.0;60.0;74.0;86.0;27.0;6.0;2.0;48.0;10.0;136.0;290.0;1.0;2.0;2021;octubre
CHAMARTÍN;7.0;13.0;2.0;28.0;3.0;34.0;78.0;81.0;32.0;12.0;0.0;42.0;39.0;109.0;212.0;8.0;15.0;2021;octubre
TETUÁN;15.0;16.0;10.0;23.0;5.0;31.0;35.0;46.0;11.0;5.0;26.0;332.0;12.0;65.0;217.0;5.0;22.0;2021;octubre
CHAMBERÍ;14.0;16.0;2.0;26.0;13.0;17.0;70.0;54.0;56.0;0.0;2.0;207.0;15.0;139.0;350.0;3.0;3.0;2021;octubre
FUENCARRAL - EL PARDO;6.0;7.0;4.0;65.0;10.0;16.0;45.0;44.0;42.0;0.0;4.0;155.0;18.0;72.0;104.0;0.0;1.0;2021;octubre
MONCLOA - ARAVACA;21.0;20.0;6.0;26.0;5.0;32.0;69.0;80.0;18.0;0.0;2.0;233.0;9.0;112.0;168.0;0.0;0.0;2021;octubre
LATINA;24.0;19.0;2.0;39.0;5.0;54.0;45.0;45.0;37.0;4.0;10.0;256.0;0.0;75.0;147.0;0.0;32.0;2021;octubre
CARABANCHEL;37.0;31.0;6.0;26.0;2.0;52.0;44.0;64.0;63.0;9.0;18.0;792.0;6.0;88.0;162.0;0.0;5.0;2021;octubre
USERA;11.0;20.0;0.0;15.0;3.0;38.0;36.0;45.0;27.0;86.0;3.0;447.0;6.0;60.0;149.0;0.0;0.0;2021;octubre
PUENTE DE VALLECAS;37.0;30.0;17.0;36.0;3.0;68.0;58.0;67.0;29.0;24.0;10.0;135.0;2.0;134.0;100.0;2.0;9.0;2021;octubre
MORATALAZ;12.0;3.0;1.0;5.0;1.0;16.0;23.0;37.0;12.0;0.0;0.0;50.0;1.0;38.0;36.0;3.0;12.0;2021;octubre
CIUDAD LINEAL;20.0;17.0;2.0;40.0;1.0;40.0;49.0;63.0;38.0;0.0;1.0;169.0;1.0;62.0;78.0;0.0;1.0;2021;octubre
HORTALEZA;8.0;6.0;1.0;20.0;0.0;18.0;39.0;34.0;15.0;0.0;0.0;64.0;0.0;20.0;38.0;0.0;25.0;2021;octubre
VILLAVERDE;23.0;28.0;4.0;47.0;3.0;20.0;35.0;40.0;16.0;2.0;5.0;603.0;0.0;171.0;122.0;0.0;28.0;2021;octubre
VILLA DE VALLECAS;14.0;17.0;0.0;6.0;27.0;17.0;22.0;32.0;10.0;2.0;1.0;49.0;2.0;19.0;59.0;0.0;1.0;2021;octubre
VICÁLVARO;13.0;12.0;0.0;2.0;0.0;14.0;18.0;31.0;8.0;0.0;0.0;32.0;0.0;6.0;9.0;0.0;0.0;2021;octubre
SAN BLAS - CANILLEJAS;41.0;20.0;0.0;15.0;1.0;29.0;51.0;45.0;15.0;1.0;9.0;43.0;10.0;18.0;45.0;4.0;50.0;2021;octubre
BARAJAS;5.0;11.0;2.0;7.0;1.0;4.0;13.0;18.0;2.0;0.0;0.0;30.0;7.0;77.0;121.0;0.0;21.0;2021;octubre
SIN DISTRITO ASIGNADO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2021;octubre
OTRAS UNIDADES;;;;;;;;;14.0;;;;;;;;;2021;octubre
CENTRO;32.0;75.0;14.0;94.0;13.0;90.0;66.0;56.0;69.0;398.0;109.0;1211.0;5.0;316.0;788.0;16.0;4.0;2021;noviembre
ARGANZUELA;11.0;10.0;0.0;5.0;10.0;25.0;38.0;50.0;20.0;19.0;12.0;52.0;8.0;175.0;201.0;0.0;0.0;2021;noviembre
RETIRO;6.0;3.0;0.0;13.0;2.0;11.0;36.0;59.0;8.0;2.0;15.0;61.0;4.0;12.0;24.0;1.0;0.0;2021;noviembre
SALAMANCA;5.0;34.0;0.0;28.0;1.0;66.0;78.0;74.0;23.0;4.0;0.0;27.0;1.0;152.0;245.0;0.0;6.0;2021;noviembre
CHAMARTÍN;7.0;8.0;1.0;33.0;2.0;19.0;49.0;64.0;23.0;16.0;0.0;33.0;3.0;152.0;264.0;2.0;2.0;2021;noviembre
TETUÁN;4.0;20.0;4.0;7.0;1.0;26.0;42.0;55.0;19.0;16.0;16.0;89.0;2.0;29.0;73.0;3.0;17.0;2021;noviembre
CHAMBERÍ;15.0;16.0;1.0;43.0;3.0;14.0;69.0;48.0;45.0;4.0;0.0;106.0;7.0;56.0;185.0;3.0;1.0;2021;noviembre
FUENCARRAL - EL PARDO;12.0;4.0;1.0;14.0;3.0;9.0;45.0;48.0;50.0;1.0;0.0;17.0;0.0;44.0;56.0;6.0;5.0;2021;noviembre
MONCLOA - ARAVACA;18.0;14.0;0.0;11.0;2.0;10.0;50.0;45.0;20.0;1.0;1.0;110.0;4.0;53.0;90.0;0.0;0.0;2021;noviembre
LATINA;26.0;15.0;4.0;16.0;3.0;31.0;33.0;47.0;21.0;5.0;6.0;390.0;2.0;47.0;91.0;1.0;3.0;2021;noviembre
CARABANCHEL;28.0;28.0;1.0;13.0;4.0;48.0;49.0;51.0;47.0;12.0;13.0;422.0;1.0;49.0;123.0;0.0;0.0;2021;noviembre
USERA;11.0;13.0;1.0;11.0;0.0;32.0;32.0;32.0;26.0;6.0;95.0;513.0;3.0;37.0;110.0;0.0;0.0;2021;noviembre
PUENTE DE VALLECAS;27.0;22.0;3.0;38.0;1.0;83.0;45.0;71.0;37.0;13.0;10.0;83.0;0.0;250.0;51.0;0.0;5.0;2021;noviembre
MORATALAZ;8.0;6.0;0.0;2.0;0.0;5.0;30.0;30.0;6.0;0.0;0.0;8.0;0.0;17.0;13.0;3.0;1.0;2021;noviembre
CIUDAD LINEAL;20.0;14.0;1.0;19.0;0.0;32.0;55.0;79.0;39.0;7.0;1.0;59.0;0.0;75.0;95.0;0.0;0.0;2021;noviembre
HORTALEZA;4.0;7.0;2.0;14.0;1.0;20.0;29.0;42.0;24.0;0.0;0.0;33.0;0.0;19.0;28.0;5.0;22.0;2021;noviembre
VILLAVERDE;22.0;25.0;1.0;29.0;2.0;13.0;22.0;32.0;19.0;14.0;4.0;836.0;0.0;123.0;101.0;1.0;22.0;2021;noviembre
VILLA DE VALLECAS;22.0;12.0;1.0;30.0;71.0;24.0;28.0;28.0;9.0;0.0;1.0;34.0;2.0;4.0;20.0;1.0;1.0;2021;noviembre
VICÁLVARO;6.0;9.0;1.0;0.0;0.0;12.0;17.0;16.0;8.0;0.0;0.0;4.0;0.0;36.0;38.0;0.0;0.0;2021;noviembre
SAN BLAS - CANILLEJAS;26.0;24.0;2.0;13.0;0.0;20.0;37.0;37.0;19.0;0.0;0.0;10.0;5.0;8.0;11.0;4.0;21.0;2021;noviembre
BARAJAS;4.0;14.0;1.0;2.0;1.0;12.0;12.0;27.0;6.0;2.0;0.0;15.0;3.0;23.0;56.0;0.0;13.0;2021;noviembre
SIN DISTRITO ASIGNADO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2021;noviembre
OTRAS UNIDADES;;;;;;;;;10.0;;;;;;;;;2021;noviembre
CENTRO;49.0;108.0;199.0;119.0;15.0;137.0;46.0;60.0;37.0;301.0;34.0;854.0;6.0;396.0;980.0;36.0;1.0;2021;diciembre
ARGANZUELA;11.0;6.0;0.0;6.0;2.0;21.0;36.0;42.0;12.0;9.0;2.0;26.0;0.0;175.0;187.0;0.0;0.0;2021;diciembre
RETIRO;3.0;4.0;2.0;18.0;0.0;13.0;36.0;42.0;10.0;5.0;13.0;65.0;8.0;19.0;46.0;2.0;1.0;2021;diciembre
SALAMANCA;10.0;45.0;0.0;20.0;3.0;80.0;72.0;80.0;19.0;12.0;0.0;5.0;4.0;110.0;170.0;0.0;0.0;2021;diciembre
CHAMARTÍN;9.0;17.0;2.0;21.0;5.0;29.0;55.0;75.0;18.0;40.0;0.0;30.0;3.0;350.0;596.0;1.0;0.0;2021;diciembre
TETUÁN;19.0;14.0;2.0;7.0;4.0;20.0;33.0;42.0;33.0;4.0;16.0;18.0;1.0;19.0;60.0;7.0;10.0;2021;diciembre
CHAMBERÍ;15.0;9.0;1.0;23.0;1.0;21.0;37.0;32.0;29.0;1.0;0.0;156.0;16.0;61.0;151.0;0.0;4.0;2021;diciembre
FUENCARRAL - EL PARDO;12.0;10.0;0.0;19.0;1.0;24.0;40.0;35.0;19.0;0.0;0.0;6.0;0.0;37.0;71.0;1.0;0.0;2021;diciembre
MONCLOA - ARAVACA;15.0;17.0;0.0;12.0;1.0;22.0;51.0;60.0;14.0;0.0;1.0;85.0;18.0;19.0;45.0;0.0;0.0;2021;diciembre
LATINA;23.0;11.0;0.0;21.0;6.0;36.0;27.0;54.0;25.0;10.0;21.0;158.0;1.0;27.0;67.0;0.0;3.0;2021;diciembre
CARABANCHEL;48.0;30.0;1.0;4.0;2.0;65.0;42.0;56.0;37.0;16.0;6.0;176.0;3.0;42.0;104.0;0.0;20.0;2021;diciembre
USERA;32.0;25.0;1.0;3.0;4.0;32.0;38.0;38.0;22.0;4.0;2.0;244.0;4.0;27.0;62.0;0.0;0.0;2021;diciembre
PUENTE DE VALLECAS;47.0;32.0;7.0;38.0;1.0;91.0;59.0;101.0;39.0;8.0;7.0;4.0;0.0;37.0;55.0;1.0;1.0;2021;diciembre
MORATALAZ;10.0;5.0;2.0;4.0;2.0;7.0;22.0;25.0;5.0;0.0;0.0;17.0;0.0;17.0;10.0;0.0;2.0;2021;diciembre
CIUDAD LINEAL;20.0;12.0;1.0;19.0;2.0;38.0;50.0;75.0;23.0;0.0;2.0;23.0;2.0;96.0;71.0;0.0;0.0;2021;diciembre
HORTALEZA;5.0;6.0;4.0;23.0;3.0;16.0;22.0;46.0;8.0;1.0;0.0;45.0;13.0;117.0;215.0;0.0;14.0;2021;diciembre
VILLAVERDE;16.0;23.0;7.0;9.0;3.0;20.0;19.0;35.0;14.0;9.0;3.0;211.0;1.0;33.0;49.0;0.0;6.0;2021;diciembre
VILLA DE VALLECAS;15.0;17.0;0.0;6.0;52.0;11.0;27.0;23.0;9.0;0.0;0.0;8.0;0.0;6.0;9.0;0.0;1.0;2021;diciembre
VICÁLVARO;6.0;8.0;0.0;0.0;2.0;9.0;11.0;19.0;6.0;0.0;0.0;13.0;0.0;14.0;26.0;0.0;0.0;2021;diciembre
SAN BLAS - CANILLEJAS;21.0;20.0;3.0;15.0;0.0;28.0;36.0;42.0;9.0;5.0;22.0;14.0;0.0;3.0;4.0;0.0;1.0;2021;diciembre
BARAJAS;5.0;8.0;0.0;2.0;5.0;6.0;15.0;25.0;4.0;0.0;0.0;2.0;0.0;24.0;31.0;0.0;17.0;2021;diciembre
SIN DISTRITO ASIGNADO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2021;diciembre
OTRAS UNIDADES;;;;;;;;;7.0;;;;;;;;;2021;diciembre
